state,year,quarter,district,registered_users,app_opens
Uttar Pradesh,2020,1,Ballia,279850,4843958
Uttar Pradesh,2020,1,Shravasti,29560,473164
Uttar Pradesh,2020,1,Kasganj,85463,1362177
Uttar Pradesh,2020,1,Varanasi,777234,13178057
Uttar Pradesh,2020,1,Gautam Buddha Nagar,1656331,51730780
Uttar Pradesh,2020,1,Basti,182992,3369249
Uttar Pradesh,2020,1,Shamli,105856,1850600
Uttar Pradesh,2020,1,Maharajganj,189603,3159725
Uttar Pradesh,2020,1,Etawah,139252,2328900
Uttar Pradesh,2020,1,Etah,116306,1901928
Uttar Pradesh,2020,1,Banda,85004,1280634
Uttar Pradesh,2020,1,Bijnor,245713,3838793
Uttar Pradesh,2020,1,Hardoi,166833,2473365
Uttar Pradesh,2020,1,Balrampur,79242,1322478
Uttar Pradesh,2020,1,Amroha,132719,2256887
Uttar Pradesh,2020,1,Pilibhit,131381,1965708
Uttar Pradesh,2020,1,Mainpuri,135739,2075154
Uttar Pradesh,2020,1,Kanpur Dehat,99757,1818141
Uttar Pradesh,2020,1,Jaunpur,376245,6203627
Uttar Pradesh,2020,1,Kaushambi,67498,1094664
Uttar Pradesh,2020,1,Hapur,166710,3278620
Uttar Pradesh,2020,1,Hamirpur,72081,1126805
Uttar Pradesh,2020,1,Meerut,509693,9094997
Uttar Pradesh,2020,1,Mathura,352252,6604782
Uttar Pradesh,2020,1,Chitrakoot,49532,784796
Uttar Pradesh,2020,1,Lalitpur,85820,1459863
Uttar Pradesh,2020,1,Mau,168403,2477419
Uttar Pradesh,2020,1,Mirzapur,184275,2887354
Uttar Pradesh,2020,1,Bulandshahr,300819,5867028
Uttar Pradesh,2020,1,Gonda,170132,3042875
Uttar Pradesh,2020,1,Jhansi,279897,5368682
Uttar Pradesh,2020,1,Chandauli,173797,2860413
Uttar Pradesh,2020,1,Bhadohi,131750,2035659
Uttar Pradesh,2020,1,Pratapgarh,208100,3235514
Uttar Pradesh,2020,1,Saharanpur,332027,6277349
Uttar Pradesh,2020,1,Bara Banki,163878,2756219
Uttar Pradesh,2020,1,Bareilly,452872,7537061
Uttar Pradesh,2020,1,Sitapur,223690,2708933
Uttar Pradesh,2020,1,Sultanpur,175425,2899397
Uttar Pradesh,2020,1,Agra,668251,11430582
Uttar Pradesh,2020,1,Fatehpur,123288,1785866
Uttar Pradesh,2020,1,Rae Bareli,151785,2282305
Uttar Pradesh,2020,1,Firozabad,221119,3395140
Uttar Pradesh,2020,1,Kheri,242677,3212975
Uttar Pradesh,2020,1,Gorakhpur,539316,9223906
Uttar Pradesh,2020,1,Unnao,163038,2496442
Uttar Pradesh,2020,1,Prayagraj,816436,15702170
Uttar Pradesh,2020,1,Sonbhadra,163017,3124763
Uttar Pradesh,2020,1,Ghazipur,299524,4965935
Uttar Pradesh,2020,1,Farrukhabad,127474,2023828
Uttar Pradesh,2020,1,Kannauj,110383,1588330
Uttar Pradesh,2020,1,Azamgarh,334030,5125163
Uttar Pradesh,2020,1,Ayodhya,217835,3602820
Uttar Pradesh,2020,1,Deoria,285363,5151940
Uttar Pradesh,2020,1,Ghaziabad,1296464,29139762
Uttar Pradesh,2020,2,Amethi,157381,2923171
Uttar Pradesh,2020,2,Siddharthnagar,155865,3796176
Uttar Pradesh,2020,2,Auraiya,122400,2546860
Uttar Pradesh,2020,2,Sambhal,125328,2192282
Uttar Pradesh,2020,2,Kanpur Nagar,864991,11964030
Uttar Pradesh,2020,2,Aligarh,440101,8302818
Uttar Pradesh,2020,2,Mahoba,62821,1066418
Uttar Pradesh,2020,2,Lucknow,1434386,17924865
Uttar Pradesh,2020,2,Sant Kabeer Nagar,122481,2602491
Uttar Pradesh,2020,2,Hathras,146288,2964233
Uttar Pradesh,2020,2,Budaun,166532,3080767
Uttar Pradesh,2020,2,Moradabad,295194,4669000
Uttar Pradesh,2020,2,Kushinagar,331722,7224934
Uttar Pradesh,2020,2,Baghpat,155849,3189090
Uttar Pradesh,2020,2,Shahjahanpur,196359,3194920
Uttar Pradesh,2020,2,Muzaffarnagar,287462,4970982
Uttar Pradesh,2020,2,Ambedkar Nagar,198579,3702829
Uttar Pradesh,2020,2,Bahraich,138923,2362835
Uttar Pradesh,2020,2,Jalaun,147970,2604204
Uttar Pradesh,2020,2,Rampur,155359,2792854
Uttar Pradesh,2020,2,Ballia,314673,5982025
Uttar Pradesh,2020,2,Shravasti,34854,630619
Uttar Pradesh,2020,2,Kasganj,99981,2070383
Uttar Pradesh,2020,2,Varanasi,851213,10800706
Uttar Pradesh,2020,2,Gautam Buddha Nagar,1756163,31755091
Uttar Pradesh,2020,2,Basti,209591,4472498
Uttar Pradesh,2020,2,Shamli,120773,2320536
Uttar Pradesh,2020,2,Maharajganj,213692,3985207
Uttar Pradesh,2020,2,Etawah,159083,2874933
Uttar Pradesh,2020,2,Etah,136054,2820615
Uttar Pradesh,2020,2,Banda,97787,1534567
Uttar Pradesh,2020,2,Bijnor,281914,5230309
Uttar Pradesh,2020,2,Hardoi,196544,3605329
Uttar Pradesh,2020,2,Balrampur,92076,1792620
Uttar Pradesh,2020,2,Amroha,152529,2815705
Uttar Pradesh,2020,2,Pilibhit,150146,2442563
Uttar Pradesh,2020,2,Mainpuri,157546,3160394
Uttar Pradesh,2020,2,Kanpur Dehat,116906,2413348
Uttar Pradesh,2020,2,Jaunpur,423581,8019612
Uttar Pradesh,2020,2,Kaushambi,79177,1412360
Uttar Pradesh,2020,2,Hapur,187076,3658801
Uttar Pradesh,2020,2,Hamirpur,82461,1534887
Uttar Pradesh,2020,2,Meerut,566838,9319137
Uttar Pradesh,2020,2,Mathura,401021,7179114
Uttar Pradesh,2020,2,Chitrakoot,57001,984695
Uttar Pradesh,2020,2,Lalitpur,96852,1665097
Uttar Pradesh,2020,2,Mau,191234,3117295
Uttar Pradesh,2020,2,Mirzapur,207293,3482196
Uttar Pradesh,2020,2,Bulandshahr,341588,7688731
Uttar Pradesh,2020,2,Gonda,193655,3767752
Uttar Pradesh,2020,2,Jhansi,309640,5331182
Uttar Pradesh,2020,2,Chandauli,196636,3319917
Uttar Pradesh,2020,2,Bhadohi,148612,2670538
Uttar Pradesh,2020,2,Pratapgarh,238168,4546598
Uttar Pradesh,2020,2,Saharanpur,377311,7048443
Uttar Pradesh,2020,2,Bara Banki,186789,3043091
Uttar Pradesh,2020,2,Bareilly,507342,7984378
Uttar Pradesh,2020,2,Sitapur,251510,3279034
Uttar Pradesh,2020,2,Sultanpur,198267,3580001
Uttar Pradesh,2020,2,Agra,746336,11458559
Uttar Pradesh,2020,2,Fatehpur,143578,2384005
Uttar Pradesh,2020,2,Rae Bareli,172513,2795924
Uttar Pradesh,2020,2,Firozabad,255512,4270279
Uttar Pradesh,2020,2,Kheri,271159,3508993
Uttar Pradesh,2020,2,Gorakhpur,600961,9529572
Uttar Pradesh,2020,2,Unnao,187748,3121463
Uttar Pradesh,2020,2,Prayagraj,892787,11979603
Uttar Pradesh,2020,2,Sonbhadra,181105,3490008
Uttar Pradesh,2020,2,Ghazipur,337515,6167979
Uttar Pradesh,2020,2,Farrukhabad,147186,2878633
Uttar Pradesh,2020,2,Kannauj,126696,2292499
Uttar Pradesh,2020,2,Azamgarh,379884,6610600
Uttar Pradesh,2020,2,Ayodhya,245136,3986581
Uttar Pradesh,2020,2,Deoria,321321,6346598
Uttar Pradesh,2020,2,Ghaziabad,1399514,25466172
Uttar Pradesh,2020,3,Amethi,175672,3135028
Uttar Pradesh,2020,3,Siddharthnagar,176555,4410888
Uttar Pradesh,2020,3,Auraiya,136156,2459782
Uttar Pradesh,2020,3,Sambhal,141580,2157953
Uttar Pradesh,2020,3,Kanpur Nagar,941379,14730136
Uttar Pradesh,2020,3,Aligarh,489555,8765586
Uttar Pradesh,2020,3,Mahoba,71317,1211722
Uttar Pradesh,2020,3,Lucknow,1551932,25954376
Uttar Pradesh,2020,3,Sant Kabeer Nagar,136932,2975927
Uttar Pradesh,2020,3,Hathras,164058,2922172
Uttar Pradesh,2020,3,Budaun,188814,2861757
Uttar Pradesh,2020,3,Moradabad,329322,5210373
Uttar Pradesh,2020,3,Kushinagar,366656,8179739
Uttar Pradesh,2020,3,Baghpat,173593,3523714
Uttar Pradesh,2020,3,Shahjahanpur,219668,3118202
Uttar Pradesh,2020,3,Muzaffarnagar,320098,5388746
Uttar Pradesh,2020,3,Ambedkar Nagar,219649,3805579
Uttar Pradesh,2020,3,Bahraich,158041,2477910
Uttar Pradesh,2020,3,Jalaun,164885,2835173
Uttar Pradesh,2020,3,Rampur,174194,2681970
Uttar Pradesh,2020,3,Ballia,347325,6824186
Uttar Pradesh,2020,3,Shravasti,40056,686485
Uttar Pradesh,2020,3,Kasganj,111622,1782260
Uttar Pradesh,2020,3,Varanasi,927313,13603279
Uttar Pradesh,2020,3,Gautam Buddha Nagar,1885370,47735179
Uttar Pradesh,2020,3,Basti,232300,5028229
Uttar Pradesh,2020,3,Shamli,134703,2422480
Uttar Pradesh,2020,3,Maharajganj,236496,4478038
Uttar Pradesh,2020,3,Etawah,178286,3083574
Uttar Pradesh,2020,3,Etah,152537,2565815
Uttar Pradesh,2020,3,Banda,109260,1621264
Uttar Pradesh,2020,3,Bijnor,315548,5301772
Uttar Pradesh,2020,3,Hardoi,224504,3254196
Uttar Pradesh,2020,3,Balrampur,104746,2091334
Uttar Pradesh,2020,3,Amroha,171549,3029210
Uttar Pradesh,2020,3,Pilibhit,167139,2371333
Uttar Pradesh,2020,3,Mainpuri,176651,2844338
Uttar Pradesh,2020,3,Kanpur Dehat,131597,2432061
Uttar Pradesh,2020,3,Jaunpur,470090,9596375
Uttar Pradesh,2020,3,Kaushambi,89293,1463592
Uttar Pradesh,2020,3,Hapur,207549,4271913
Uttar Pradesh,2020,3,Hamirpur,92148,1593325
Uttar Pradesh,2020,3,Meerut,624570,11216890
Uttar Pradesh,2020,3,Mathura,450042,8334713
Uttar Pradesh,2020,3,Chitrakoot,63813,1107947
Uttar Pradesh,2020,3,Lalitpur,109905,1984885
Uttar Pradesh,2020,3,Mau,211980,3522195
Uttar Pradesh,2020,3,Mirzapur,229009,3873254
Uttar Pradesh,2020,3,Bulandshahr,382144,7705483
Uttar Pradesh,2020,3,Gonda,216590,4297700
Uttar Pradesh,2020,3,Jhansi,340517,6542964
Uttar Pradesh,2020,3,Chandauli,218583,3801210
Uttar Pradesh,2020,3,Bhadohi,165497,3136062
Uttar Pradesh,2020,3,Pratapgarh,265530,5036714
Uttar Pradesh,2020,3,Saharanpur,419510,7614353
Uttar Pradesh,2020,3,Bara Banki,208489,3294064
Uttar Pradesh,2020,3,Bareilly,558821,8528332
Uttar Pradesh,2020,3,Sitapur,281113,3262320
Uttar Pradesh,2020,3,Sultanpur,218977,3965223
Uttar Pradesh,2020,3,Agra,822893,13709198
Uttar Pradesh,2020,3,Fatehpur,161230,2433963
Uttar Pradesh,2020,3,Rae Bareli,190989,3062998
Uttar Pradesh,2020,3,Firozabad,291115,4535491
Uttar Pradesh,2020,3,Kheri,309435,3878339
Uttar Pradesh,2020,3,Gorakhpur,661272,12200156
Uttar Pradesh,2020,3,Unnao,210513,3242170
Uttar Pradesh,2020,3,Prayagraj,974228,15657722
Uttar Pradesh,2020,3,Sonbhadra,198688,4177900
Uttar Pradesh,2020,3,Ghazipur,373352,6975372
Uttar Pradesh,2020,3,Farrukhabad,165207,2675642
Uttar Pradesh,2020,3,Kannauj,141507,2084687
Uttar Pradesh,2020,3,Azamgarh,421262,7386152
Uttar Pradesh,2020,3,Ayodhya,271190,4519954
Uttar Pradesh,2020,3,Deoria,355557,7457098
Uttar Pradesh,2020,3,Ghaziabad,1518450,32676386
Uttar Pradesh,2020,4,Amethi,193465,3533542
Uttar Pradesh,2020,4,Siddharthnagar,196286,4632822
Uttar Pradesh,2020,4,Auraiya,149979,2911491
Uttar Pradesh,2020,4,Sambhal,158974,2641035
Uttar Pradesh,2020,4,Kanpur Nagar,1022768,18929689
Uttar Pradesh,2020,4,Aligarh,541762,10792014
Uttar Pradesh,2020,4,Mahoba,79027,1335011
Uttar Pradesh,2020,4,Lucknow,1684510,35210954
Uttar Pradesh,2020,4,Sant Kabeer Nagar,151391,3271655
Uttar Pradesh,2020,4,Hathras,181527,3495694
Uttar Pradesh,2020,4,Budaun,210856,3306391
Uttar Pradesh,2020,4,Moradabad,366253,6381613
Uttar Pradesh,2020,4,Kushinagar,403037,9574230
Uttar Pradesh,2020,4,Baghpat,191550,4294924
Uttar Pradesh,2020,4,Shahjahanpur,243863,3648346
Uttar Pradesh,2020,4,Muzaffarnagar,356175,6791215
Uttar Pradesh,2020,4,Ambedkar Nagar,239981,4170665
Uttar Pradesh,2020,4,Bahraich,177840,2864530
Uttar Pradesh,2020,4,Jalaun,180793,3330029
Uttar Pradesh,2020,4,Rampur,193633,3151278
Uttar Pradesh,2020,4,Ballia,381096,8196092
Uttar Pradesh,2020,4,Shravasti,45237,753772
Uttar Pradesh,2020,4,Kasganj,123544,2036634
Uttar Pradesh,2020,4,Varanasi,1003989,17224553
Uttar Pradesh,2020,4,Gautam Buddha Nagar,2030178,63536100
Uttar Pradesh,2020,4,Basti,254542,5480133
Uttar Pradesh,2020,4,Shamli,149991,2918405
Uttar Pradesh,2020,4,Maharajganj,258192,5021689
Uttar Pradesh,2020,4,Etawah,197027,3702188
Uttar Pradesh,2020,4,Etah,168855,2945969
Uttar Pradesh,2020,4,Banda,120914,1876737
Uttar Pradesh,2020,4,Bijnor,351089,6245042
Uttar Pradesh,2020,4,Hardoi,250349,3793848
Uttar Pradesh,2020,4,Balrampur,117269,2330780
Uttar Pradesh,2020,4,Amroha,191119,3731099
Uttar Pradesh,2020,4,Pilibhit,183285,2616499
Uttar Pradesh,2020,4,Mainpuri,195376,3314028
Uttar Pradesh,2020,4,Kanpur Dehat,146458,2964642
Uttar Pradesh,2020,4,Jaunpur,516171,10512253
Uttar Pradesh,2020,4,Kaushambi,99316,1654679
Uttar Pradesh,2020,4,Hapur,229889,5410399
Uttar Pradesh,2020,4,Hamirpur,101258,1763800
Uttar Pradesh,2020,4,Meerut,686266,14049785
Uttar Pradesh,2020,4,Mathura,498292,10441850
Uttar Pradesh,2020,4,Chitrakoot,70900,1303176
Uttar Pradesh,2020,4,Lalitpur,121961,2363109
Uttar Pradesh,2020,4,Mau,233339,4123315
Uttar Pradesh,2020,4,Mirzapur,250009,4345276
Uttar Pradesh,2020,4,Bulandshahr,424578,9366205
Uttar Pradesh,2020,4,Gonda,241011,4980669
Uttar Pradesh,2020,4,Jhansi,372783,8318039
Uttar Pradesh,2020,4,Chandauli,239906,4429904
Uttar Pradesh,2020,4,Bhadohi,181635,3404779
Uttar Pradesh,2020,4,Pratapgarh,292533,5618286
Uttar Pradesh,2020,4,Saharanpur,465256,9485293
Uttar Pradesh,2020,4,Bara Banki,229762,3931291
Uttar Pradesh,2020,4,Bareilly,611236,10242914
Uttar Pradesh,2020,4,Sitapur,310665,3767672
Uttar Pradesh,2020,4,Sultanpur,239344,4471257
Uttar Pradesh,2020,4,Agra,900497,17201865
Uttar Pradesh,2020,4,Fatehpur,178261,2749812
Uttar Pradesh,2020,4,Rae Bareli,209697,3506895
Uttar Pradesh,2020,4,Firozabad,324392,5453314
Uttar Pradesh,2020,4,Kheri,348147,4361683
Uttar Pradesh,2020,4,Gorakhpur,722618,15236806
Uttar Pradesh,2020,4,Unnao,232426,3840623
Uttar Pradesh,2020,4,Prayagraj,1059982,20372785
Uttar Pradesh,2020,4,Sonbhadra,217218,5007480
Uttar Pradesh,2020,4,Ghazipur,409921,7983241
Uttar Pradesh,2020,4,Farrukhabad,182995,3198914
Uttar Pradesh,2020,4,Kannauj,156055,2459812
Uttar Pradesh,2020,4,Azamgarh,463173,8312356
Uttar Pradesh,2020,4,Ayodhya,296721,5369147
Uttar Pradesh,2020,4,Deoria,391411,9021020
Uttar Pradesh,2020,4,Ghaziabad,1647330,41205756
Uttar Pradesh,2021,1,Amethi,209408,3797616
Uttar Pradesh,2021,1,Siddharthnagar,213056,5043863
Uttar Pradesh,2021,1,Auraiya,162129,3205592
Uttar Pradesh,2021,1,Sambhal,173933,3289299
Uttar Pradesh,2021,1,Kanpur Nagar,1100587,21921245
Uttar Pradesh,2021,1,Aligarh,588461,12681750
Uttar Pradesh,2021,1,Mahoba,85807,1528269
Uttar Pradesh,2021,1,Lucknow,1813076,43670344
Uttar Pradesh,2021,1,Sant Kabeer Nagar,164355,3480061
Uttar Pradesh,2021,1,Hathras,197275,3974475
Uttar Pradesh,2021,1,Budaun,229929,3934634
Uttar Pradesh,2021,1,Moradabad,399160,7973523
Uttar Pradesh,2021,1,Kushinagar,437393,10502078
Uttar Pradesh,2021,1,Baghpat,207627,5012968
Uttar Pradesh,2021,1,Shahjahanpur,265197,4231018
Uttar Pradesh,2021,1,Muzaffarnagar,387177,8303720
Uttar Pradesh,2021,1,Ambedkar Nagar,259324,4376892
Uttar Pradesh,2021,1,Bahraich,194163,3507029
Uttar Pradesh,2021,1,Jalaun,195777,3709496
Uttar Pradesh,2021,1,Rampur,211156,3922735
Uttar Pradesh,2021,1,Ballia,412104,8444901
Uttar Pradesh,2021,1,Shravasti,49462,912847
Uttar Pradesh,2021,1,Kasganj,134535,2391474
Uttar Pradesh,2021,1,Varanasi,1079309,19374684
Uttar Pradesh,2021,1,Gautam Buddha Nagar,2181874,77986145
Uttar Pradesh,2021,1,Basti,275414,5856483
Uttar Pradesh,2021,1,Shamli,163182,3497004
Uttar Pradesh,2021,1,Maharajganj,279707,5572104
Uttar Pradesh,2021,1,Etawah,213975,4380134
Uttar Pradesh,2021,1,Etah,183538,3456357
Uttar Pradesh,2021,1,Banda,131226,2164421
Uttar Pradesh,2021,1,Bijnor,381195,7407766
Uttar Pradesh,2021,1,Hardoi,272411,4193558
Uttar Pradesh,2021,1,Balrampur,127631,2667989
Uttar Pradesh,2021,1,Amroha,208607,4613416
Uttar Pradesh,2021,1,Pilibhit,199023,3097811
Uttar Pradesh,2021,1,Mainpuri,212294,3847516
Uttar Pradesh,2021,1,Kanpur Dehat,159123,3271176
Uttar Pradesh,2021,1,Jaunpur,558808,10355919
Uttar Pradesh,2021,1,Kaushambi,107994,1859694
Uttar Pradesh,2021,1,Hapur,249914,6658932
Uttar Pradesh,2021,1,Hamirpur,109551,1961142
Uttar Pradesh,2021,1,Meerut,741901,16769292
Uttar Pradesh,2021,1,Mathura,541676,13042102
Uttar Pradesh,2021,1,Chitrakoot,76935,1446130
Uttar Pradesh,2021,1,Lalitpur,132483,2886753
Uttar Pradesh,2021,1,Mau,252570,4270719
Uttar Pradesh,2021,1,Mirzapur,269927,4778747
Uttar Pradesh,2021,1,Bulandshahr,461596,11278900
Uttar Pradesh,2021,1,Gonda,261669,5605556
Uttar Pradesh,2021,1,Jhansi,402240,9769874
Uttar Pradesh,2021,1,Chandauli,259262,4759999
Uttar Pradesh,2021,1,Bhadohi,196533,3395245
Uttar Pradesh,2021,1,Pratapgarh,316627,5871740
Uttar Pradesh,2021,1,Saharanpur,505178,11541497
Uttar Pradesh,2021,1,Bara Banki,249182,4543982
Uttar Pradesh,2021,1,Bareilly,662143,12240686
Uttar Pradesh,2021,1,Sitapur,338854,4481686
Uttar Pradesh,2021,1,Sultanpur,258614,4674936
Uttar Pradesh,2021,1,Agra,974389,20226003
Uttar Pradesh,2021,1,Fatehpur,193171,3064288
Uttar Pradesh,2021,1,Rae Bareli,226301,3836529
Uttar Pradesh,2021,1,Firozabad,353729,6411184
Uttar Pradesh,2021,1,Kheri,380108,4949153
Uttar Pradesh,2021,1,Gorakhpur,780306,16582486
Uttar Pradesh,2021,1,Unnao,251530,4064340
Uttar Pradesh,2021,1,Prayagraj,1143612,25056524
Uttar Pradesh,2021,1,Sonbhadra,234618,5684193
Uttar Pradesh,2021,1,Ghazipur,443311,8162326
Uttar Pradesh,2021,1,Farrukhabad,198513,3663937
Uttar Pradesh,2021,1,Kannauj,169332,2859076
Uttar Pradesh,2021,1,Azamgarh,501473,8619959
Uttar Pradesh,2021,1,Ayodhya,320746,5978927
Uttar Pradesh,2021,1,Deoria,424347,9305742
Uttar Pradesh,2021,1,Ghaziabad,1773332,47857733
Uttar Pradesh,2021,2,Amethi,226201,6879206
Uttar Pradesh,2021,2,Siddharthnagar,229685,10226449
Uttar Pradesh,2021,2,Auraiya,174601,4883091
Uttar Pradesh,2021,2,Sambhal,187852,4498363
Uttar Pradesh,2021,2,Kanpur Nagar,1176708,16930729
Uttar Pradesh,2021,2,Aligarh,631792,12930339
Uttar Pradesh,2021,2,Mahoba,92930,4086641
Uttar Pradesh,2021,2,Lucknow,1937173,24705951
Uttar Pradesh,2021,2,Sant Kabeer Nagar,177099,4437809
Uttar Pradesh,2021,2,Hathras,212672,4573599
Uttar Pradesh,2021,2,Budaun,248263,7162914
Uttar Pradesh,2021,2,Moradabad,428908,7369764
Uttar Pradesh,2021,2,Kushinagar,470229,11818027
Uttar Pradesh,2021,2,Baghpat,222933,5086018
Uttar Pradesh,2021,2,Shahjahanpur,286698,7532278
Uttar Pradesh,2021,2,Muzaffarnagar,415595,8851357
Uttar Pradesh,2021,2,Ambedkar Nagar,279018,5561355
Uttar Pradesh,2021,2,Bahraich,209657,7655689
Uttar Pradesh,2021,2,Jalaun,211288,8295744
Uttar Pradesh,2021,2,Rampur,227310,5032841
Uttar Pradesh,2021,2,Ballia,442509,9636727
Uttar Pradesh,2021,2,Shravasti,53629,2659985
Uttar Pradesh,2021,2,Kasganj,145326,3605119
Uttar Pradesh,2021,2,Varanasi,1154661,12765198
Uttar Pradesh,2021,2,Gautam Buddha Nagar,2329954,43661492
Uttar Pradesh,2021,2,Basti,296308,7659697
Uttar Pradesh,2021,2,Shamli,175652,3959166
Uttar Pradesh,2021,2,Maharajganj,301659,7372723
Uttar Pradesh,2021,2,Etawah,230384,6030185
Uttar Pradesh,2021,2,Etah,197793,5071736
Uttar Pradesh,2021,2,Banda,141975,6108375
Uttar Pradesh,2021,2,Bijnor,409603,10029061
Uttar Pradesh,2021,2,Hardoi,294712,9801471
Uttar Pradesh,2021,2,Balrampur,137921,6333564
Uttar Pradesh,2021,2,Amroha,224885,5494608
Uttar Pradesh,2021,2,Pilibhit,214517,4943692
Uttar Pradesh,2021,2,Mainpuri,228922,6055383
Uttar Pradesh,2021,2,Kanpur Dehat,172133,6549291
Uttar Pradesh,2021,2,Jaunpur,600794,11888060
Uttar Pradesh,2021,2,Kaushambi,116606,3186728
Uttar Pradesh,2021,2,Hapur,268188,5684275
Uttar Pradesh,2021,2,Hamirpur,118257,4805630
Uttar Pradesh,2021,2,Meerut,794314,13475900
Uttar Pradesh,2021,2,Mathura,582001,12381150
Uttar Pradesh,2021,2,Chitrakoot,83116,4440540
Uttar Pradesh,2021,2,Lalitpur,142831,6864129
Uttar Pradesh,2021,2,Mau,271232,4803900
Uttar Pradesh,2021,2,Mirzapur,290357,8046766
Uttar Pradesh,2021,2,Bulandshahr,496067,12104966
Uttar Pradesh,2021,2,Gonda,281740,9800069
Uttar Pradesh,2021,2,Jhansi,431055,11420469
Uttar Pradesh,2021,2,Chandauli,278397,5433024
Uttar Pradesh,2021,2,Bhadohi,211236,3495393
Uttar Pradesh,2021,2,Pratapgarh,341118,8581043
Uttar Pradesh,2021,2,Saharanpur,542340,12209126
Uttar Pradesh,2021,2,Bara Banki,268880,6420366
Uttar Pradesh,2021,2,Bareilly,710778,11874626
Uttar Pradesh,2021,2,Sitapur,366017,8689425
Uttar Pradesh,2021,2,Sultanpur,278126,6392641
Uttar Pradesh,2021,2,Agra,1044788,17308775
Uttar Pradesh,2021,2,Fatehpur,208520,6732727
Uttar Pradesh,2021,2,Rae Bareli,243531,6339664
Uttar Pradesh,2021,2,Firozabad,380885,7080319
Uttar Pradesh,2021,2,Kheri,410053,9353171
Uttar Pradesh,2021,2,Gorakhpur,835887,15232883
Uttar Pradesh,2021,2,Unnao,271165,7660427
Uttar Pradesh,2021,2,Prayagraj,1225800,19820485
Uttar Pradesh,2021,2,Sonbhadra,252013,10775729
Uttar Pradesh,2021,2,Ghazipur,476105,9031373
Uttar Pradesh,2021,2,Farrukhabad,213759,4862316
Uttar Pradesh,2021,2,Kannauj,182579,4509174
Uttar Pradesh,2021,2,Azamgarh,538771,10182944
Uttar Pradesh,2021,2,Ayodhya,344791,6610650
Uttar Pradesh,2021,2,Deoria,455328,9609305
Uttar Pradesh,2021,2,Ghaziabad,1895314,30235059
Uttar Pradesh,2021,3,Amethi,245887,6905900
Uttar Pradesh,2021,3,Siddharthnagar,249111,11183058
Uttar Pradesh,2021,3,Auraiya,189321,5320993
Uttar Pradesh,2021,3,Sambhal,203883,5614377
Uttar Pradesh,2021,3,Kanpur Nagar,1263050,21015827
Uttar Pradesh,2021,3,Aligarh,681857,15510684
Uttar Pradesh,2021,3,Mahoba,101383,4903489
Uttar Pradesh,2021,3,Lucknow,2076033,36855345
Uttar Pradesh,2021,3,Sant Kabeer Nagar,191948,4523934
Uttar Pradesh,2021,3,Hathras,230320,5324600
Uttar Pradesh,2021,3,Budaun,269703,8540101
Uttar Pradesh,2021,3,Moradabad,462980,9348367
Uttar Pradesh,2021,3,Kushinagar,508938,12748095
Uttar Pradesh,2021,3,Baghpat,240441,5974261
Uttar Pradesh,2021,3,Shahjahanpur,311858,8695760
Uttar Pradesh,2021,3,Muzaffarnagar,448096,10778049
Uttar Pradesh,2021,3,Ambedkar Nagar,302263,5779645
Uttar Pradesh,2021,3,Bahraich,227941,9175141
Uttar Pradesh,2021,3,Jalaun,229155,9250768
Uttar Pradesh,2021,3,Rampur,246230,6259927
Uttar Pradesh,2021,3,Ballia,478324,10195059
Uttar Pradesh,2021,3,Shravasti,58737,3093685
Uttar Pradesh,2021,3,Kasganj,158052,4070828
Uttar Pradesh,2021,3,Varanasi,1239725,16646427
Uttar Pradesh,2021,3,Gautam Buddha Nagar,2496114,59498265
Uttar Pradesh,2021,3,Basti,320806,8006486
Uttar Pradesh,2021,3,Shamli,189790,4953024
Uttar Pradesh,2021,3,Maharajganj,327438,8011647
Uttar Pradesh,2021,3,Etawah,249385,6874524
Uttar Pradesh,2021,3,Etah,214709,5804468
Uttar Pradesh,2021,3,Banda,154581,6510003
Uttar Pradesh,2021,3,Bijnor,442548,11881536
Uttar Pradesh,2021,3,Hardoi,320513,10250565
Uttar Pradesh,2021,3,Balrampur,149985,6914313
Uttar Pradesh,2021,3,Amroha,243686,6888875
Uttar Pradesh,2021,3,Pilibhit,232754,5804732
Uttar Pradesh,2021,3,Mainpuri,248343,6809626
Uttar Pradesh,2021,3,Kanpur Dehat,187084,7063852
Uttar Pradesh,2021,3,Jaunpur,650143,11804378
Uttar Pradesh,2021,3,Kaushambi,126637,3417066
Uttar Pradesh,2021,3,Hapur,288709,7010219
Uttar Pradesh,2021,3,Hamirpur,128958,5101770
Uttar Pradesh,2021,3,Meerut,853246,16882676
Uttar Pradesh,2021,3,Mathura,628528,16338028
Uttar Pradesh,2021,3,Chitrakoot,90553,5012442
Uttar Pradesh,2021,3,Lalitpur,155272,9660592
Uttar Pradesh,2021,3,Mau,292936,5134182
Uttar Pradesh,2021,3,Mirzapur,314144,9607253
Uttar Pradesh,2021,3,Bulandshahr,535699,13891421
Uttar Pradesh,2021,3,Gonda,305366,10059982
Uttar Pradesh,2021,3,Jhansi,464351,14635892
Uttar Pradesh,2021,3,Chandauli,300595,6385377
Uttar Pradesh,2021,3,Bhadohi,228222,3509928
Uttar Pradesh,2021,3,Pratapgarh,369954,8547127
Uttar Pradesh,2021,3,Saharanpur,584344,15615472
Uttar Pradesh,2021,3,Bara Banki,291376,7899459
Uttar Pradesh,2021,3,Bareilly,766809,14710344
Uttar Pradesh,2021,3,Sitapur,397389,10389341
